profession,metro,y,x,freq
RT,nonmetro,.0012912957695331,17.12986966633337,1.0007542
RT,nonmetro,.0024611644461508,18.37378312838723,1.9074024
RT,nonmetro,.0039083590549289,19.61769659044109,3.0289783
RT,nonmetro,.0056261415762289,20.86161005249495,4.3602595
RT,nonmetro,.0075593392825211,22.10552351454881,5.8584881
RT,nonmetro,.0098534777306656,23.34943697660268,7.636445
RT,nonmetro,.0122476686656479,24.59335043865654,9.4919434
RT,nonmetro,.0143804495995912,25.8372639007104,11.144849
RT,nonmetro,.0162538163270327,27.08117736276426,12.596707
RT,nonmetro,.0179423510884947,28.32509082481812,13.905322
RT,nonmetro,.0196193476469817,29.56900428687198,15.204994
RT,nonmetro,.0209439564755189,30.81291774892585,16.231565
RT,nonmetro,.0223683272918288,32.05683121097971,17.335453
RT,nonmetro,.0234578826678267,33.30074467303356,18.179859
RT,nonmetro,.0243315678218353,34.54465813508743,18.856964
RT,nonmetro,.0252507113649014,35.78857159714129,19.569302
RT,nonmetro,.0260593599517594,37.03248505919515,20.196005
RT,nonmetro,.0266174075679555,38.27639852124901,20.62849
RT,nonmetro,.0266860001392256,39.52031198330288,20.68165
RT,nonmetro,.0267894654969517,40.76422544535674,20.761835
RT,nonmetro,.0269482816581515,42.0081389074106,20.884918
RT,nonmetro,.027160306838492,43.25205236946447,21.049238
RT,nonmetro,.0280870293904735,44.49596583151832,21.767448
RT,nonmetro,.0286977877816369,45.73987929357219,22.240786
RT,nonmetro,.0292082255419167,46.98379275562604,22.636375
RT,nonmetro,.0294327663773192,48.22770621767991,22.810394
RT,nonmetro,.0294661836364654,49.47161967973376,22.836292
RT,nonmetro,.0289957503205877,50.71553314178763,22.471706
RT,nonmetro,.0274869479339324,51.9594466038415,21.302385
RT,nonmetro,.0255347435371333,53.20336006589535,19.789427
RT,nonmetro,.0235708377009001,54.44727352794922,18.267399
RT,nonmetro,.0218714378606445,55.69118699000308,16.950365
RT,nonmetro,.0207967879443775,56.93510045205694,16.11751
RT,nonmetro,.0197035101543144,58.1790139141108,15.270221
RT,nonmetro,.0185789317945325,59.42292737616467,14.398672
RT,nonmetro,.0171485702011303,60.66684083821852,13.290142
RT,nonmetro,.0155067487779364,61.91075430027239,12.017731
RT,nonmetro,.0135499476737837,63.15466776232624,10.501209
RT,nonmetro,.0113470428030052,64.39858122438011,8.7939577
RT,nonmetro,.00887791795926,65.64249468643398,6.8803864
RT,nonmetro,.0064353690362959,66.88640814848783,4.987411
RT,nonmetro,.0042978996791664,68.1303216105417,3.3308723
RT,nonmetro,.0027066883579785,69.37423507259555,2.0976834
RT,nonmetro,.0016955703809436,70.61814853464942,1.314067
RT,nonmetro,.0010856819887595,71.86206199670328,.84140354
RT,nonmetro,.0007382750103673,73.10597545875714,.57216311
RT,nonmetro,.0004211782286697,74.349888920811,.32641312
RT,nonmetro,.0001728361406602,75.59380238286487,.13394801
RT,nonmetro,.0001473077279094,76.83771584491872,.11416349
RT,nonmetro,.0001254176033495,78.08162930697259,.097198643
RT,metro,.0004826657884151,17.67056036413413,1.6526476
RT,metro,.0011674131716969,18.88754373610468,3.9972227
RT,metro,.0025590070518867,20.10452710807524,8.7620401
RT,metro,.0045083735598139,21.32151048004579,15.436671
RT,metro,.0070307419994725,22.53849385201634,24.073261
RT,metro,.0099748818077345,23.7554772239869,34.153996
RT,metro,.0127614752470915,24.97246059595746,43.69529
RT,metro,.0152512836384873,26.18944396792801,52.220394
RT,metro,.0174638498919862,27.40642733989857,59.796223
RT,metro,.0196940109793835,28.62341071186912,67.432297
RT,metro,.0218833647941899,29.84039408383968,74.928642
RT,metro,.0237460007175668,31.05737745581023,81.306305
RT,metro,.0254278676653996,32.27436082778079,87.065018
RT,metro,.0269372791267544,33.49134419975134,92.233246
RT,metro,.0275465962861331,34.7083275717219,94.319542
RT,metro,.0271013946791218,35.92531094369245,92.795174
RT,metro,.0265330136247255,37.14229431566301,90.849037
RT,metro,.0258155304454403,38.35927768763357,88.39238
RT,metro,.0254631363087829,39.57626105960412,87.185776
RT,metro,.0252679623359956,40.79324443157468,86.517502
RT,metro,.0258891379771912,42.01022780354523,88.644409
RT,metro,.027141396999954,43.22721117551578,92.932144
RT,metro,.0284376900495365,44.44419454748634,97.370651
RT,metro,.0295126808122278,45.66117791945689,101.05142
RT,metro,.0298216253234979,46.87816129142745,102.10925
RT,metro,.0295816653488769,48.095144663398,101.28762
RT,metro,.0286991936078449,49.31212803536856,98.266037
RT,metro,.0276651073504936,50.52911140733912,94.725327
RT,metro,.0263576484010051,51.74609477930967,90.248589
RT,metro,.0253704913905638,52.96307815128023,86.868561
RT,metro,.0244082589124521,54.18006152325078,83.573875
RT,metro,.023425501000092,55.39704489522134,80.208916
RT,metro,.0224151480212662,56.61402826719189,76.749466
RT,metro,.0212585651327361,57.83101163916245,72.78933
RT,metro,.0200213813368146,59.047995011133,68.553207
RT,metro,.0185633525044266,60.26497838310355,63.560921
RT,metro,.0166788037413929,61.48196175507411,57.108223
RT,metro,.0141321554612677,62.69894512704467,48.3885
RT,metro,.0112849129804133,63.91592849901522,38.639542
RT,metro,.0083314763778699,65.13291187098578,28.526976
RT,metro,.0057707791271094,66.34989524295634,19.759148
RT,metro,.0036760847769342,67.56687861492688,12.586914
RT,metro,.0022791268454657,68.78386198689745,7.8037305
RT,metro,.0014987615991815,70.00084535886799,5.1317596
RT,metro,.0009861423983443,71.21782873083856,3.3765516
RT,metro,.0006913353484243,72.4348121028091,2.3671322
RT,metro,.0004768415210287,73.65179547477966,1.6327053
RT,metro,.0003243454297512,74.86877884675022,1.1105587
RT,metro,.0001792919690959,76.08576221872077,.61389571
RT,metro,.000077517537168,77.30274559069133,.26542005
RN,nonmetro,.0000707476955738,16.89652270984072,1.1526215
RN,nonmetro,.0008072735793147,18.35401423286584,13.152102
RN,nonmetro,.0031260748621273,19.81150575589096,50.930012
RN,nonmetro,.0065390136268449,21.26899727891608,106.53361
RN,nonmetro,.0102744169173433,22.72648880194121,167.39079
RN,nonmetro,.0133488645850204,24.18398032496633,217.47971
RN,nonmetro,.0151843866716231,25.64147184799145,247.38403
RN,nonmetro,.0168966235855747,27.09896337101657,275.27979
RN,nonmetro,.0187530467446296,28.55645489404169,305.52463
RN,nonmetro,.0203412125241743,30.01394641706681,331.39905
RN,nonmetro,.0217302035604878,31.47143794009193,354.02847
RN,nonmetro,.022458489063884,32.92892946311706,365.89371
RN,nonmetro,.0226917620950155,34.38642098614217,369.69418
RN,nonmetro,.0228986177389525,35.8439125091673,373.06427
RN,nonmetro,.0231067962602977,37.30140403219242,376.45593
RN,nonmetro,.023262619236401,38.75889555521754,378.9946
RN,nonmetro,.0235434304182022,40.21638707824266,383.56958
RN,nonmetro,.0240405757006482,41.67387860126777,391.66907
RN,nonmetro,.0247543199622586,43.1313701242929,403.29739
RN,nonmetro,.0259916338154049,44.58886164731803,423.45569
RN,nonmetro,.0267287321715371,46.04635317034314,435.46451
RN,nonmetro,.0260294654059591,47.50384469336827,424.07205
RN,nonmetro,.0245531187190578,48.96133621639339,400.01941
RN,nonmetro,.0230994597506596,50.4188277394185,376.3364
RN,nonmetro,.0224080176874634,51.87631926244363,365.07141
RN,nonmetro,.0226798253777152,53.33381078546874,369.49973
RN,nonmetro,.0228737473014424,54.79130230849387,372.65909
RN,nonmetro,.022748850838603,56.248793831519,370.62427
RN,nonmetro,.0227394555205537,57.70628535454411,370.47122
RN,nonmetro,.0224089434308344,59.16377687756923,365.08652
RN,nonmetro,.0214763473972831,60.62126840059436,349.89264
RN,nonmetro,.019800183245957,62.07875992361947,322.58459
RN,nonmetro,.0173410864392328,63.5362514466446,282.52097
RN,nonmetro,.0141319082536489,64.99374296966971,230.23705
RN,nonmetro,.0108491729309979,66.45123449269484,176.75473
RN,nonmetro,.0079268062569288,67.90872601571996,129.14352
RN,nonmetro,.0056186018405694,69.36621753874508,91.538261
RN,nonmetro,.0041160115150998,70.8237090617702,67.05806
RN,nonmetro,.0029338014875783,72.28120058479533,47.797493
RN,nonmetro,.0019865043921794,73.73869210782044,32.364128
RN,nonmetro,.0013409059160232,75.19618363084557,21.846039
RN,nonmetro,.0009116530162204,76.65367515387068,14.852651
RN,nonmetro,.000608613144621,78.11116667689581,9.9155254
RN,nonmetro,.000402909148225,79.56865819992093,6.5641956
RN,nonmetro,.0002575727250171,81.02614972294606,4.1963749
RN,nonmetro,.000150517626733,82.48364124597117,2.4522331
RN,nonmetro,.000101076885425,83.9411327689963,1.6467446
RN,nonmetro,.0000765821749013,85.39862429202141,1.2476768
RN,nonmetro,.0000633863686558,86.85611581504654,1.0326908
RN,nonmetro,.0000334666762172,88.31360733807166,.54523909
RN,metro,8.57392717292e-06,17.24243098021687,.75630611
RN,metro,.0001820240343928,18.74726575477451,16.056339
RN,metro,.0021739746306756,20.25210052933214,191.7663
RN,metro,.0072159346534564,21.75693530388977,636.51758
RN,metro,.0131051564176217,23.2617700784474,1156.0059
RN,metro,.0171017296869803,24.76660485300503,1508.5436
RN,metro,.0197340654075673,26.27143962756266,1740.7419
RN,metro,.0216956597495036,27.77627440212029,1913.7742
RN,metro,.0230629978172803,29.28110917667793,2034.3871
RN,metro,.0240867937511127,30.78594395123556,2124.696
RN,metro,.0246725683379625,32.29077872579319,2176.3672
RN,metro,.0249932663157599,33.79561350035083,2204.656
RN,metro,.024639862886668,35.30044827490845,2173.4824
RN,metro,.0240692962591851,36.80528304946608,2123.1526
RN,metro,.0235452479736511,38.31011782402372,2076.9263
RN,metro,.0235937052121316,39.81495259858134,2081.2007
RN,metro,.0236810725808073,41.31978737313898,2088.9075
RN,metro,.0239092739459705,42.82462214769662,2109.0371
RN,metro,.0245856285048749,44.32945692225424,2168.6982
RN,metro,.0259161191436531,45.83429169681187,2286.0608
RN,metro,.0260001232722913,47.3391264713695,2293.4709
RN,metro,.0239584131848237,48.84396124592713,2113.3716
RN,metro,.0218754843178217,50.34879602048477,1929.6365
RN,metro,.0217759975157439,51.8536307950424,1920.8607
RN,metro,.0224815979801246,53.35846556960004,1983.1018
RN,metro,.022562064682312,54.86330034415767,1990.1997
RN,metro,.0219134335474826,56.36813511871529,1932.984
RN,metro,.0213470714856551,57.87296989327292,1883.0251
RN,metro,.020980840805246,59.37780466783056,1850.72
RN,metro,.0204532246541883,60.88263944238819,1804.179
RN,metro,.0185690624281218,62.38747421694582,1637.9771
RN,metro,.015041717342006,63.89230899150346,1326.8298
RN,metro,.0109821109685959,65.39714376606108,968.73199
RN,metro,.0076594713783585,66.90197854061871,675.64197
RN,metro,.005273048108348,68.40681331517635,465.13556
RN,metro,.0037208120170208,69.91164808973397,328.21283
RN,metro,.0025590715815656,71.41648286429161,225.7357
RN,metro,.001749543969103,72.92131763884925,154.32727
RN,metro,.0012608632634095,74.42615241340687,111.22075
RN,metro,.0008784155238866,75.9309871879645,77.485031
RN,metro,.0005447564052141,77.43582196252214,48.052963
RN,metro,.0003546406780133,78.94065673707976,31.282854
RN,metro,.0002454635948943,80.4454915116374,21.652344
RN,metro,.0001578868986637,81.95032628619504,13.927203
RN,metro,.0000980808833973,83.45516106075266,8.6517143
RN,metro,.0000534461275624,84.95999583531031,4.7144828
RN,metro,.0000249232307835,86.46483060986793,2.1984782
RN,metro,.0000147662778192,87.96966538442555,1.3025334
RN,metro,8.60842814828e-06,89.4745001589832,.75934947
RN,metro,3.75129524151e-06,90.97933493354083,.33090174
PYP,nonmetro,.0016784946763931,22.99406126655298,.32394949
PYP,nonmetro,.0029848763607833,24.47886134727952,.57608116
PYP,nonmetro,.0048773234446362,25.96366142800606,.9413234
PYP,nonmetro,.0071172463452051,27.4484615087326,1.3736285
PYP,nonmetro,.0097168453828475,28.93326158945914,1.8753512
PYP,nonmetro,.0126887402403387,30.41806167018567,2.4489269
PYP,nonmetro,.0159277266089795,31.90286175091221,3.0740511
PYP,nonmetro,.0187454765192433,33.38766183163875,3.617877
PYP,nonmetro,.0211925551078084,34.87246191236529,4.0901632
PYP,nonmetro,.0229184838015389,36.35726199309183,4.4232674
PYP,nonmetro,.024065184728515,37.84206207381837,4.6445808
PYP,nonmetro,.0246863413367605,39.32686215454491,4.7644639
PYP,nonmetro,.0247011666333144,40.81166223527144,4.7673249
PYP,nonmetro,.0241935432822909,42.29646231599799,4.669354
PYP,nonmetro,.0235062876613389,43.78126239672453,4.5367136
PYP,nonmetro,.0227515083586621,45.26606247745106,4.3910413
PYP,nonmetro,.021767141574633,46.7508625581776,4.2010584
PYP,nonmetro,.0205121596514328,48.23566263890415,3.9588468
PYP,nonmetro,.0196658281229968,49.72046271963068,3.7955048
PYP,nonmetro,.0193996604933979,51.20526280035722,3.7441344
PYP,nonmetro,.0191030088199432,52.69006288108376,3.6868806
PYP,nonmetro,.0189388466890263,54.17486296181029,3.6551974
PYP,nonmetro,.018730557872513,55.65966304253684,3.6149976
PYP,nonmetro,.0185738377482574,57.14446312326338,3.5847507
PYP,nonmetro,.0186270458509512,58.62926320398991,3.5950198
PYP,nonmetro,.018965712060156,60.11406328471645,3.6603825
PYP,nonmetro,.0195202271548274,61.598863365443,3.7674038
PYP,nonmetro,.0200247566873008,63.08366344616952,3.864778
PYP,nonmetro,.0205338447592336,64.56846352689607,3.963032
PYP,nonmetro,.0207416564263024,66.05326360762261,4.0031395
PYP,nonmetro,.0203423247403048,67.53806368834914,3.9260688
PYP,nonmetro,.0194988822209142,69.02286376907568,3.7632842
PYP,nonmetro,.0181847088938695,70.50766384980223,3.5096488
PYP,nonmetro,.0164701416978945,71.99246393052876,3.1787374
PYP,nonmetro,.0143075669549007,73.4772640112553,2.7613604
PYP,nonmetro,.0121060498757618,74.96206409198184,2.3364677
PYP,nonmetro,.0096710808055035,76.44686417270837,1.8665186
PYP,nonmetro,.007287628825172,77.93166425343492,1.4065124
PYP,nonmetro,.0052106452840685,79.41646433416146,1.0056546
PYP,nonmetro,.0035699195521912,80.90126441488799,.68899447
PYP,nonmetro,.0023185030770812,82.38606449561453,.44747108
PYP,nonmetro,.0014472264073666,83.87086457634108,.2793147
PYP,nonmetro,.0009885418297165,85.35566465706761,.19078857
PYP,nonmetro,.0007160431787949,86.84046473779415,.13819633
PYP,nonmetro,.000587687901816,88.32526481852069,.11342376
PYP,nonmetro,.0005296733819552,89.81006489924722,.10222697
PYP,nonmetro,.0004359652878596,91.29486497997377,.084141299
PYP,nonmetro,.0003854943256126,92.77966506070031,.074400403
PYP,nonmetro,.0003592358833742,94.26446514142684,.069332525
PYP,nonmetro,.0003151306540183,95.74926522215338,.060820214
PYP,metro,.0005928761796512,24.09188723924797,1.2053173
PYP,metro,.0015278285402498,25.47471847710459,3.1060755
PYP,metro,.0033752689447664,26.85754971496121,6.8619218
PYP,metro,.0060372353519584,28.24038095281783,12.2737
PYP,metro,.0091688320252929,29.62321219067445,18.640236
PYP,metro,.0124614240054098,31.00604342853107,25.334076
PYP,metro,.0159063166810231,32.38887466638768,32.337543
PYP,metro,.0191304470169559,33.7717059042443,38.8922
PYP,metro,.0214802482167906,35.15453714210092,43.669346
PYP,metro,.0233124668337628,36.53736837995754,47.394245
PYP,metro,.0245109988522304,37.92019961781416,49.83086
PYP,metro,.0249780210819658,39.30303085567077,50.780315
PYP,metro,.0250219017129114,40.68586209352739,50.869526
PYP,metro,.0249929765101317,42.06869333138401,50.810722
PYP,metro,.0248304884623006,43.45152456924063,50.480385
PYP,metro,.0243815250648301,44.83435580709725,49.567642
PYP,metro,.023558994763905,46.21718704495386,47.895435
PYP,metro,.0223402330109845,47.60001828281048,45.417694
PYP,metro,.0214969586638182,48.9828495206671,43.703316
PYP,metro,.0205645398346224,50.36568075852372,41.807709
PYP,metro,.0193594746558475,51.74851199638034,39.357811
PYP,metro,.0185349788670774,53.13134323423695,37.681614
PYP,metro,.0185325130932049,54.51417447209357,37.676598
PYP,metro,.0188744360000013,55.89700570995019,38.371727
PYP,metro,.0191393389326703,57.27983694780681,38.910275
PYP,metro,.0196785881456575,58.66266818566343,40.006569
PYP,metro,.0206725596339682,60.04549942352004,42.027313
PYP,metro,.0219963270176817,61.42833066137666,44.718533
PYP,metro,.0233753675185728,62.81116189923328,47.522121
PYP,metro,.0244303602091054,64.19399313708991,49.666924
PYP,metro,.025126427062931,65.57682437494651,51.082027
PYP,metro,.0249708737399331,66.95965561280313,50.765785
PYP,metro,.0235318298069554,68.34248685065975,47.84021
PYP,metro,.0209687360289677,69.72531808851637,42.62944
PYP,metro,.0179198913211998,71.108149326373,36.431141
PYP,metro,.0147352594589085,72.4909805642296,29.956783
PYP,metro,.0115630758124642,73.87381180208622,23.507732
PYP,metro,.0087213051068244,75.25664303994284,17.730413
PYP,metro,.0062941161809828,76.63947427779947,12.795938
PYP,metro,.0046064296195532,78.02230551565609,9.364871
PYP,metro,.0032320058650346,79.40513675351269,6.5706677
PYP,metro,.0022151470067304,80.78796799136931,4.5033937
PYP,metro,.0015019667505569,82.17079922922594,3.0534985
PYP,metro,.0010584227330719,83.55363046708256,2.1517735
PYP,metro,.0007489560006533,84.93646170493918,1.5226276
PYP,metro,.0005517046156373,86.31929294279578,1.1216155
PYP,metro,.000425894602826,87.70212418065241,.86584371
PYP,metro,.0002808841530768,89.08495541850903,.57103747
PYP,metro,.0001613403637842,90.46778665636563,.32800496
PYP,metro,.0000789970200832,91.85061789422227,.16060095
PYA,nonmetro,.0025111695711398,22.62451479536305,.38672012
PYA,nonmetro,.0036432522228111,23.77389763026714,.56106085
PYA,nonmetro,.0047506108649677,24.92328046517124,.73159409
PYA,nonmetro,.006102778358793,26.07266330007533,.93982786
PYA,nonmetro,.0073988507774309,27.22204613497942,1.139423
PYA,nonmetro,.0084462235893866,28.37142896988352,1.3007184
PYA,nonmetro,.0093646454102297,29.52081180478761,1.4421554
PYA,nonmetro,.0106651081810835,30.6701946396917,1.6424266
PYA,nonmetro,.0120327323296637,31.8195774745958,1.8530408
PYA,nonmetro,.0131170821279396,32.96896030949989,2.0200307
PYA,nonmetro,.0140832828981868,34.11834314440399,2.1688256
PYA,nonmetro,.0152017730264806,35.26772597930808,2.341073
PYA,nonmetro,.0167596636661035,36.41710881421217,2.5809882
PYA,nonmetro,.0182265143954243,37.56649164911627,2.8068833
PYA,nonmetro,.0200363942543891,38.71587448402036,3.0856047
PYA,nonmetro,.0220372657081369,39.86525731892445,3.393739
PYA,nonmetro,.0239996618909894,41.01464015382855,3.6959479
PYA,nonmetro,.0254090269191572,42.16402298873264,3.9129901
PYA,nonmetro,.0264124839023457,43.31340582363674,4.0675225
PYA,nonmetro,.0275081854486367,44.46278865854083,4.2362604
PYA,nonmetro,.0280872126083965,45.61217149344492,4.3254309
PYA,nonmetro,.0280326839144083,46.76155432834902,4.3170333
PYA,nonmetro,.0279761248510193,47.91093716325311,4.3083234
PYA,nonmetro,.0281121482366319,49.06031999815721,4.3292708
PYA,nonmetro,.0278737612382556,50.2097028330613,4.2925591
PYA,nonmetro,.027284295024688,51.35908566796539,4.2017813
PYA,nonmetro,.0263118980351639,52.50846850286949,4.0520325
PYA,nonmetro,.0256122604383909,53.65785133777358,3.944288
PYA,nonmetro,.0246717872977499,54.80723417267767,3.7994552
PYA,nonmetro,.0243611499616353,55.95661700758177,3.7516172
PYA,nonmetro,.0251035287817822,57.10599984248586,3.8659434
PYA,nonmetro,.0255717749073533,58.25538267738995,3.9380534
PYA,nonmetro,.0254788911848027,59.40476551229405,3.9237492
PYA,nonmetro,.0249067632694733,60.55414834719814,3.8356416
PYA,nonmetro,.0242544950515014,61.70353118210224,3.7351923
PYA,nonmetro,.0232907009681645,62.85291401700633,3.5867679
PYA,nonmetro,.02188315202973,64.00229685191042,3.3700054
PYA,nonmetro,.0204775526021268,65.15167968681452,3.153543
PYA,nonmetro,.0191655006352423,66.30106252171862,2.9514871
PYA,nonmetro,.0178813815879467,67.45044535662271,2.7537327
PYA,nonmetro,.0163467948988631,68.5998281915268,2.5174065
PYA,nonmetro,.0144178654748967,69.74921102643089,2.2203512
PYA,nonmetro,.012284710236614,70.89859386133499,1.8918453
PYA,nonmetro,.0098449896175894,72.04797669623909,1.5161284
PYA,nonmetro,.0075873637729319,73.19735953114318,1.1684541
PYA,nonmetro,.0061247089603427,74.34674236604727,.94320518
PYA,nonmetro,.0050186250026746,75.49612520095135,.77286828
PYA,nonmetro,.0039722480515498,76.64550803585546,.61172622
PYA,nonmetro,.0029594215745205,77.79489087075956,.45575091
PYA,nonmetro,.0021537356737265,78.94427370566365,.33167529
PYA,metro,.0010732545717933,21.23441799541638,.70620149
PYA,metro,.0021071678556209,22.52306612037124,1.3865165
PYA,metro,.0036264611674068,23.81171424532609,2.3862114
PYA,metro,.0055961206458735,25.10036237028096,3.6822474
PYA,metro,.0078915085687405,26.38901049523581,5.1926126
PYA,metro,.0104146552794532,27.67765862019067,6.8528433
PYA,metro,.0126865166523484,28.96630674514553,8.3477278
PYA,metro,.0149041210568412,30.25495487010039,9.8069115
PYA,metro,.0170767234582837,31.54360299505525,11.236484
PYA,metro,.0188762326543777,32.8322511200101,12.420561
PYA,metro,.0202674083047627,34.12089924496496,13.335955
PYA,metro,.0210316411253549,35.40954736991982,13.83882
PYA,metro,.0214710178482827,36.69819549487468,14.12793
PYA,metro,.0219101500990201,37.98684361982954,14.416879
PYA,metro,.022261970352541,39.2754917447844,14.648376
PYA,metro,.0233235794480038,40.56413986973925,15.346915
PYA,metro,.0250380959563662,41.85278799469411,16.475067
PYA,metro,.0265653415196651,43.14143611964897,17.479994
PYA,metro,.0275990126998971,44.43008424460383,18.160151
PYA,metro,.028156026806193,45.71873236955869,18.526665
PYA,metro,.0281302527324895,47.00738049451354,18.509706
PYA,metro,.0276314713367315,48.2960286194684,18.181509
PYA,metro,.0266512942044327,49.58467674442326,17.536552
PYA,metro,.0250162421728228,50.87332486937812,16.460688
PYA,metro,.0231537735090471,52.16197299433298,15.235183
PYA,metro,.0210333863760051,53.45062111928784,13.839969
PYA,metro,.0197343325005235,54.73926924424269,12.98519
PYA,metro,.0194164393786268,56.02791736919755,12.776017
PYA,metro,.0200486983776449,57.31656549415241,13.192043
PYA,metro,.0208439260781553,58.60521361910727,13.715303
PYA,metro,.0216775810040673,59.89386174406213,14.263848
PYA,metro,.0221455818797733,61.18250986901698,14.571793
PYA,metro,.0222970237888516,62.47115799397184,14.671442
PYA,metro,.0223433550722382,63.7598061189267,14.701927
PYA,metro,.0216163898869466,65.04845424388157,14.223584
PYA,metro,.0202589394493481,66.33710236883641,13.330382
PYA,metro,.01806895087994,67.62575049379127,11.88937
PYA,metro,.0154037701684624,68.91439861874613,10.135681
PYA,metro,.0124893665978945,70.203046743701,8.2180033
PYA,metro,.0097560895709993,71.49169486865586,6.419507
PYA,metro,.0073478876144512,72.7803429936107,4.8349099
PYA,metro,.0054748907632371,74.06899111856558,3.602478
PYA,metro,.003803003023828,75.35763924352042,2.5023761
PYA,metro,.0025945191697221,76.64628736847529,1.7071936
PYA,metro,.0019045689257853,77.93493549343015,1.2532064
PYA,metro,.0014635155261062,79.22358361838499,.9629932
PYA,metro,.0011765293987838,80.51223174333987,.77415633
PYA,metro,.0008480172129282,81.80087986829471,.55799532
PYA,metro,.0006029614831999,83.08952799324958,.39674866
